"","label","X","SA.axis_rank","GAM.age.Fvalue","GAM.age.pvalue","GAM.age.AdjRsq","Anova.age.pvalue","age.onsetchange","age.peakchange","maxage.BNC.increase","age.maturation","significant","Anova.age.pvalue.fdr","significant.fdr"
"145","Networks_RH_SalVentAttnA_Ins_2",145,128,4.50822719624506,0.0115951648774192,0.0171319070904528,0.0110179750666861,13.075376840201,18.2211054512563,18.2211054512563,18.2211054512563,TRUE,0.0244843890370802,1
"146","Networks_RH_SalVentAttnA_FrOper_1",146,120,5.77323237499128,0.00337998314450877,0.0213862250334386,0.0031096894080301,11.9497487065327,17.3366833462312,17.3366833462312,17.3366833462312,TRUE,0.00840456596764892,1
"147","Networks_RH_SalVentAttnA_FrMed_1",147,118,6.10163997213119,0.0024574497306239,0.0229236470628336,0.00223919237380808,11.7889446874372,17.1758793271357,17.3366833462312,17.3366833462312,TRUE,0.00657129982655574,1
"148","Networks_RH_SalVentAttnA_ParMed_1",148,91,6.02125035754676,0.00265668781981399,0.0228287693454268,0.00242663344185445,10.5025125346734,10.5025125346734,16.3718592316583,16.3718592316583,TRUE,0.00683558716015338,1
"149","Networks_RH_SalVentAttnA_ParMed_2",149,70,3.96590078522625,0.0197161650697223,0.0134456658630472,0.0189509576041741,12.2713567447236,12.3517587542714,15.9698491839196,15.9698491839196,TRUE,0.0390741393900497,1
"150","Networks_RH_SalVentAttnA_FrMed_2",150,92,11.2940793206856,1.73780603466844e-05,0.0459798201579611,1.24463961908812e-05,12.2713567447236,21.7989948761307,21.9999999,21.9999999,TRUE,5.92685532899105e-05,1
"151","Networks_RH_SalVentAttnB_IPL_1",151,155,0.446984063504917,0.639879518847038,0.00258390244650086,0.639554098270048,NA,NA,NA,NA,FALSE,0.719271076541825,0
"152","Networks_RH_SalVentAttnB_PFClv_1",152,162,1.2626299649854,0.284056940690252,0.00119669304621495,0.282909010208012,NA,NA,NA,NA,FALSE,0.390219324424844,0
"153","Networks_RH_SalVentAttnB_PFCl_1",153,174,3.99827262149121,0.0191004432867826,0.0135200404956708,0.0183473042092288,6,6.20100502386935,15.0050250693467,15.0050250693467,TRUE,0.0383230642412242,1
"154","Networks_RH_SalVentAttnB_Ins_1",154,159,1.24433914133182,0.289266594630563,-0.00103328306136163,0.288131262750535,NA,NA,NA,NA,FALSE,0.392015323470116,0
"155","Networks_RH_SalVentAttnB_Ins_2",155,140,1.2555052930029,0.286074936815065,0.00116744664535151,0.284931834581853,NA,NA,NA,NA,FALSE,0.390317581618977,0
"156","Networks_RH_SalVentAttnB_PFCmp_1",156,160,3.3988283800372,0.0343999310391563,-0.00997743669005147,0.0334123945515836,6,6.24120602864322,NA,14.0402009547739,TRUE,0.0655144991207522,0
"157","Networks_RH_LimbicB_OFC_1",157,145,0.429337304732961,0.651245763726097,0.00276369686152123,0.650940324270352,NA,NA,NA,NA,FALSE,0.719271076541825,0
"158","Networks_RH_LimbicB_OFC_2",158,152,0.357672387689078,0.699529851929919,-0.00284173212748906,0.699302138797245,NA,NA,NA,NA,FALSE,0.760111020431788,0
"159","Networks_RH_LimbicB_OFC_3",159,169,5.89236129569406,0.00301068532321641,-0.0211836011284829,0.00276045092589434,6,6.16080401909548,21.9999999,21.9999999,TRUE,0.00756287924902559,1
"160","Networks_RH_LimbicB_OFC_4",160,167,2.23368949441579,0.108494163384548,-0.00566782982271996,0.107132436711492,10.6633165537688,10.6633165537688,NA,13.7185929165829,FALSE,0.180054515481499,0
"161","Networks_RH_LimbicA_TempPole_1",161,132,0.328184216522146,0.720427776813531,-0.00327219400970946,0.720230330470856,NA,NA,NA,NA,FALSE,0.77444121556006,0
"162","Networks_RH_LimbicA_TempPole_2",162,146,1.07172130353486,0.343419656804617,0.000355557038277388,0.342418606427015,NA,NA,NA,NA,FALSE,0.445157121843168,0
"163","Networks_RH_LimbicA_TempPole_3",163,108,3.1806000440544,0.0426352468283699,-0.0100904792375963,0.0415607102038877,6,6.28140703341709,NA,14.1206029643216,TRUE,0.0784164343469579,0
"164","Networks_RH_LimbicA_TempPole_4",164,109,0.233741156768144,0.791676843728322,-0.00376108391424168,0.791566680534624,NA,NA,NA,NA,FALSE,0.811863262086794,0
"165","Networks_RH_ContA_IPS_1",165,107,0.280999140476682,0.755180955696474,0.00324936372406748,0.755028986280691,NA,NA,NA,NA,FALSE,0.79451752078856,0
"166","Networks_RH_ContA_IPS_2",166,99,4.92811527753913,0.00769490207561008,0.0182525011417186,0.00724013575149481,12.3517587542714,17.0150753080402,17.0150753080402,17.0150753080402,TRUE,0.017035613532929,1
"167","Networks_RH_ContA_PFCd_1",167,134,1.9004262016731,0.150879555187894,0.00408197017492273,0.149504885669134,NA,NA,NA,NA,FALSE,0.239952023862744,0
"168","Networks_RH_ContA_PFCl_1",168,129,3.77579550319879,0.0237567372383781,0.0122855475604522,0.0229188504667017,13.3165828688442,17.5778893748744,17.5778893748744,17.5778893748744,TRUE,0.0463007080135388,1
"169","Networks_RH_ContA_PFCl_2",169,143,0.167527863680926,0.845813522508937,0.00344206157244398,0.845753050512814,NA,NA,NA,NA,FALSE,0.858632538591689,0
"170","Networks_RH_ContA_Cingm_1",170,68,1.6428241492649,0.194761663449737,-0.00281869222880227,0.193432983868888,NA,NA,NA,NA,FALSE,0.288705946072967,0
"171","Networks_RH_ContB_Temp_1",171,200,6.29458089147758,0.00203812668273035,-0.0220026729857113,0.0018462829481748,6,6.12060301432161,NA,15.0854270788945,TRUE,0.00568087060976862,1
"172","Networks_RH_ContB_Temp_2",172,195,0.437116423129222,0.646210449891702,0.00270162606005031,0.645896232568216,NA,NA,NA,NA,FALSE,0.719271076541825,0
"173","Networks_RH_ContB_IPL_1",173,156,4.63061673009015,0.0102880626890767,-0.0164423937015814,0.00974874451355831,12.2713567447236,16.5728642555276,NA,16.6130652603015,TRUE,0.0219072910417041,1
"174","Networks_RH_ContB_IPL_2",174,136,4.16019853058801,0.016298761158852,-0.0143072309624445,0.015604459138847,12.1909547351759,12.1909547351759,NA,16.1306532030151,TRUE,0.0335579766426817,1
"175","Networks_RH_ContB_PFCld_1",175,185,0.248162403707889,0.780355558099464,0.00343346188591298,0.780233220392508,NA,NA,NA,NA,FALSE,0.808531834603635,0
